plot_code,image_array,country_code,survey_date,altitude,longitude,latitude,tsu_id,plot_id,country_name,sign_of_erosion,srf_salt,srf_crust,crsfrgab,srf_stone,lndform,slope_class,bare_soil,main_land_use,life_forms,crop_type,field_size,field_distribution_pattern,ploughing_sign,ploughing_direction,tillage_mode,input_crop_residue,input_green_manure,input_animal_manure,input_inorganic,water_supply,grazing_sign_present,grazing_sign_infrastructure,grazing_sign_droppings,grazing_sign_grass,overgrazing_sign_bare,overgrazing_sign_dung,overgrazing_sign_deforest
KE060-4-1,"[[[163 214 221]
  [150 157 175]
  [255 255 255]
  ...
  [254 255 255]
  [253 255 254]
  [253 255 254]]

 [[161 208 218]
  [151 159 178]
  [245 249 249]
  ...
  [253 255 254]
  [253 255 254]
  [253 255 254]]

 [[149 193 211]
  [148 158 179]
  [210 221 222]
  ...
  [252 254 253]
  [253 255 254]
  [253 255 254]]

 ...

 [[ 62  98  44]
  [ 93 133  71]
  [ 78 107  55]
  ...
  [110  81  60]
  [121 103  70]
  [107 106  57]]

 [[ 71 100  66]
  [ 88 130  62]
  [100 151  60]
  ...
  [114  85  60]
  [ 97 102  51]
  [ 96 116  52]]

 [[ 58  88  66]
  [ 87 129  59]
  [ 88 145  34]
  ...
  [104  92  53]
  [ 96 105  40]
  [ 97  82  37]]]",KE,2024/02/14,1807,34.8496997,-0.702729,972395201801801,12191,Kenya,No,No,No,Common (5-15%),Medium gravel (0.6 - 2.0 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Strongly sloping (10 - 15%),Yes,Cultivated aquatic or regularly flooded areas,Herbaceous - Graminoids,Cereals,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Manual (hoe),Yes,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE060-5-1,"[[[136 192 251]
  [137 193 252]
  [138 194 253]
  ...
  [ 14  17  10]
  [ 10  14   9]
  [ 12  17  12]]

 [[137 193 252]
  [137 193 252]
  [138 194 253]
  ...
  [ 14  17   9]
  [ 12  16  10]
  [ 15  19  13]]

 [[138 194 253]
  [140 196 254]
  [139 195 253]
  ...
  [ 17  20  13]
  [ 17  20  13]
  [ 20  23  17]]

 ...

 [[ 50  22  14]
  [ 54  26  18]
  [ 53  25  18]
  ...
  [ 60  59  42]
  [ 50  42  29]
  [ 59  58  38]]

 [[ 48  21  16]
  [ 50  23  17]
  [ 51  25  18]
  ...
  [ 64  70  50]
  [ 42  33  19]
  [ 48  40  21]]

 [[ 48  22  20]
  [ 45  20  15]
  [ 49  24  18]
  ...
  [ 37  36  22]
  [ 34  26  12]
  [ 59  58  35]]]",KE,2024/02/14,1888,34.8469645,-0.6896636,972395200401501,12193,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Strongly sloping (10 - 15%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Manual (hoe),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE052-3-1,"[[[168 213 234]
  [166 211 232]
  [164 209 230]
  ...
  [154 200 223]
  [157 202 225]
  [156 201 224]]

 [[167 212 233]
  [167 212 233]
  [167 212 233]
  ...
  [156 202 225]
  [157 202 225]
  [157 202 225]]

 [[166 211 232]
  [166 211 232]
  [167 212 233]
  ...
  [158 204 227]
  [158 203 226]
  [158 203 226]]

 ...

 [[105 126  93]
  [ 90 110  66]
  [ 93 125  59]
  ...
  [ 70  89  47]
  [ 71  95  42]
  [ 91 117  59]]

 [[114 140  99]
  [ 81 107  61]
  [ 81 115  47]
  ...
  [ 42  60  20]
  [ 40  63  15]
  [ 54  78  29]]

 [[ 52  76  35]
  [ 42  67  27]
  [ 53  83  26]
  ...
  [ 43  61  23]
  [ 46  69  25]
  [ 50  73  30]]]",KE,2024/02/15,1198,35.0860335,-0.1173269,958147000700201,12197,Kenya,No,No,No,Very few (0-2%),Fine gravel (0.2 - 0.6 cm),"Level land (Gradient < 10%, relief intensity < 50 m/km)",Very gently sloping (0.5 - 2.0%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,"Other crops (e.g., rubber)",1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Mechanical (tractor),Yes,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE051-2-1,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [189 254 253]
  [190 254 254]
  [193 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [189 254 254]
  [189 253 253]
  [192 254 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [189 253 253]
  [188 253 253]
  [191 253 254]]

 ...

 [[ 70  86  62]
  [ 60  75  46]
  [ 69  86  53]
  ...
  [ 38  33  24]
  [ 29  33  17]
  [ 49  62  41]]

 [[ 44  54  32]
  [ 46  55  31]
  [ 81  99  68]
  ...
  [ 27  26  20]
  [ 31  32  19]
  [ 23  29  15]]

 [[ 54  61  39]
  [ 54  58  39]
  [ 89 107  79]
  ...
  [ 39  35  24]
  [ 44  36  27]
  [ 28  25  16]]]",KE,2024/02/16,1239,34.3944559,-0.0413123,956361900201201,12202,Kenya,No,No,No,Abundant (40-80%),Medium gravel (0.6 - 2.0 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Strongly sloping (10 - 15%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,No,No,No,Rainfed ,No,No,No,No,No,No,No
KE115-4-1,"[[[181 210 224]
  [182 211 227]
  [182 210 229]
  ...
  [203 215 227]
  [201 215 226]
  [199 213 224]]

 [[182 211 228]
  [183 212 230]
  [184 212 232]
  ...
  [201 213 225]
  [199 213 224]
  [198 212 223]]

 [[187 213 229]
  [187 213 231]
  [188 214 234]
  ...
  [198 210 224]
  [197 211 224]
  [198 212 225]]

 ...

 [[105  84  66]
  [107  86  66]
  [102  81  59]
  ...
  [104  88  81]
  [ 98  81  73]
  [104  87  78]]

 [[ 90  69  49]
  [115  94  73]
  [120 100  76]
  ...
  [ 92  76  69]
  [ 90  73  64]
  [106  88  78]]

 [[106  85  64]
  [110  90  68]
  [116  97  72]
  ...
  [101  84  78]
  [110  92  82]
  [110  91  79]]]",KE,2024/02/12,2029,36.0920925,-0.570721,969285101200101,12203,Kenya,Yes,No,No,Common (5-15%),Medium gravel (0.6 - 2.0 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Sloping (5 - 10%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened","In slope direction, tangent to contour",Mechanical (tractor),Yes,No,Yes,Yes,Rainfed ,No,No,Yes,No,No,No,No
KE115-1-1,"[[[148 151 167]
  [152 155 171]
  [157 160 176]
  ...
  [174 184 193]
  [171 184 190]
  [170 183 189]]

 [[145 148 165]
  [149 152 169]
  [153 156 173]
  ...
  [175 185 194]
  [173 186 192]
  [172 185 191]]

 [[142 145 163]
  [145 148 166]
  [150 153 171]
  ...
  [176 186 195]
  [176 189 195]
  [174 187 193]]

 ...

 [[101  88  51]
  [103  94  57]
  [105  97  62]
  ...
  [ 97  91  60]
  [122 108  79]
  [ 97  80  56]]

 [[ 93  81  41]
  [114 101  63]
  [106  97  60]
  ...
  [ 94  87  54]
  [102  88  60]
  [ 73  59  37]]

 [[112 104  64]
  [ 97  86  49]
  [104  97  60]
  ...
  [ 72  63  34]
  [ 85  72  46]
  [ 61  51  30]]]",KE,2024/02/12,2031,36.0923987,-0.5717668,969285101300101,12204,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened","In slope direction, tangent to contour",Mechanical (tractor),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE115-3-1,"[[[198 217 250]
  [197 216 249]
  [197 216 249]
  ...
  [146 194 234]
  [148 195 230]
  [150 195 230]]

 [[199 218 252]
  [198 217 251]
  [197 216 250]
  ...
  [148 195 235]
  [151 196 232]
  [153 197 232]]

 [[200 219 252]
  [199 218 251]
  [199 218 250]
  ...
  [150 195 234]
  [153 197 232]
  [154 197 232]]

 ...

 [[121 102  71]
  [101  91  61]
  [ 85  80  51]
  ...
  [131 101  71]
  [133 107  75]
  [117  98  63]]

 [[ 86  70  42]
  [ 90  83  46]
  [ 84  79  45]
  ...
  [123 107  75]
  [108  92  62]
  [ 95  78  49]]

 [[ 79  73  50]
  [ 84  84  45]
  [ 88  82  49]
  ...
  [ 84  78  48]
  [101  98  65]
  [110  98  67]]]",KE,2024/02/12,2000,36.0944753,-0.5619964,969285100200401,12205,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Mechanical (tractor),Yes,No,Yes,Yes,Rainfed ,No,No,Yes,No,No,No,No
KE115-2-1,"[[[133 141 161]
  [134 141 163]
  [131 138 162]
  ...
  [113 125 151]
  [115 127 153]
  [116 128 154]]

 [[129 141 165]
  [129 140 166]
  [129 140 168]
  ...
  [118 130 156]
  [118 130 156]
  [118 130 156]]

 [[124 139 165]
  [125 139 167]
  [124 139 169]
  ...
  [120 132 158]
  [119 131 157]
  [119 131 157]]

 ...

 [[ 88  78  70]
  [ 88  79  64]
  [ 83  73  61]
  ...
  [ 32  33  29]
  [ 38  43  32]
  [ 36  45  26]]

 [[112 103  93]
  [104  95  76]
  [105  93  82]
  ...
  [ 42  46  36]
  [ 33  43  23]
  [ 36  48  28]]

 [[ 81  69  58]
  [133 122 108]
  [135 127 108]
  ...
  [ 60  67  45]
  [ 34  48  19]
  [ 32  45  26]]]",KE,2024/02/12,1964,36.0998914,-0.564294,969285100400901,12206,Kenya,Yes,No,No,Common (5-15%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Sloping (5 - 10%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,No,Yes,Yes,Rainfed ,Yes,No,No,No,No,No,No
KE055-1-1,"[[[160 201 247]
  [161 202 248]
  [161 202 248]
  ...
  [100 159 217]
  [101 157 219]
  [100 156 219]]

 [[160 201 247]
  [161 202 248]
  [161 202 248]
  ...
  [101 160 218]
  [102 159 219]
  [101 158 219]]

 [[160 201 247]
  [161 202 248]
  [162 203 249]
  ...
  [102 161 219]
  [103 160 219]
  [102 158 218]]

 ...

 [[160 125 111]
  [138 106  91]
  [148 129 104]
  ...
  [211 188 173]
  [162 133 123]
  [133 106  87]]

 [[138 104  93]
  [144 112  96]
  [145 124 100]
  ...
  [204 181 168]
  [157 136 120]
  [139 122  96]]

 [[163 126 118]
  [154 118 103]
  [156 129 108]
  ...
  [187 160 142]
  [171 150 120]
  [178 161 119]]]",KE,2024/02/13,2393,36.3726074,-0.2584637,961716500401401,12207,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE055-2-1,"[[[172 184 211]
  [219 229 245]
  [230 236 247]
  ...
  [162 173 192]
  [156 172 190]
  [152 168 185]]

 [[214 225 241]
  [228 238 249]
  [234 240 251]
  ...
  [161 173 192]
  [157 172 192]
  [158 173 194]]

 [[228 237 245]
  [230 238 248]
  [233 238 250]
  ...
  [162 176 198]
  [157 171 192]
  [161 174 195]]

 ...

 [[126  93  57]
  [152 116  86]
  [142 103  76]
  ...
  [124 104  74]
  [140 117  85]
  [133 108  76]]

 [[138 103  67]
  [136 100  67]
  [135  99  72]
  ...
  [141 111  71]
  [125 101  64]
  [134 110  74]]

 [[128  92  60]
  [129  97  64]
  [118  89  63]
  ...
  [129 103  65]
  [122 103  64]
  [ 97  78  42]]]",KE,2024/02/13,2390,36.3680232,-0.2698852,961716501700901,12209,Kenya,No,No,No,Few (2-5%),Coarse gravel (2 - 6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Manual (hoe),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE004-4-1,"[[[ 29  29  31]
  [ 72  79  80]
  [ 33  38  48]
  ...
  [171 197 234]
  [170 198 236]
  [169 197 236]]

 [[ 60  61  52]
  [ 64  68  59]
  [ 41  42  46]
  ...
  [172 198 235]
  [170 198 236]
  [169 197 236]]

 [[ 64  67  54]
  [ 72  73  56]
  [ 46  43  39]
  ...
  [173 199 236]
  [170 198 237]
  [169 197 236]]

 ...

 [[148 137 113]
  [127  98  84]
  [ 95  74  55]
  ...
  [149 123  73]
  [178 140 102]
  [143 111  63]]

 [[126 109  92]
  [133 105  89]
  [116  96  74]
  ...
  [130 101  62]
  [175 133 102]
  [156 122  77]]

 [[122  98  86]
  [125  96  78]
  [120 101  76]
  ...
  [118  85  62]
  [161 117  99]
  [137 101  66]]]",KE,2024/02/14,2593,36.6191313,-0.6638983,971514501500701,12214,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Sloping (5 - 10%),No,Cultivated and managed land (terrestial area),Tree,"Other crops (e.g., rubber)",2 to 5 acres (± 0.8 to 2 ha ; 8000-20.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Not applicable,Manual (hoe),No,No,No,No,Rainfed ,No,No,No,No,No,No,No
KE004-3-1,"[[[220 219 224]
  [225 224 229]
  [228 227 231]
  ...
  [ 73  77  78]
  [ 83  92  97]
  [145 151 156]]

 [[218 217 222]
  [222 221 227]
  [227 226 231]
  ...
  [101  96  90]
  [ 65  66  67]
  [ 69  71  74]]

 [[216 215 222]
  [221 220 227]
  [217 216 223]
  ...
  [131 129 129]
  [ 81  80  78]
  [ 54  54  52]]

 ...

 [[ 79  77  25]
  [100 101  44]
  [108 112  52]
  ...
  [161 166  60]
  [144 151  46]
  [159 160  45]]

 [[ 89  88  32]
  [101 102  45]
  [ 96 100  42]
  ...
  [121 125  11]
  [107 111  13]
  [141 140  61]]

 [[102 103  36]
  [ 99 101  40]
  [ 95  99  41]
  ...
  [ 96 104   4]
  [ 81  89   4]
  [ 78  80  19]]]",KE,2024/02/14,2600,36.617855,-0.6613764,971514501200601,12215,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),No,Cultivated and managed land (terrestial area),Herbaceous - Non-Graminoids,Roots and tubers,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE004-2-1,"[[[184 189 192]
  [207 212 216]
  [192 197 203]
  ...
  [249 250 250]
  [216 222 229]
  [238 243 246]]

 [[182 187 190]
  [195 200 205]
  [191 195 202]
  ...
  [236 236 242]
  [207 212 219]
  [241 246 248]]

 [[181 186 190]
  [187 192 198]
  [183 187 196]
  ...
  [230 233 241]
  [230 234 240]
  [244 248 249]]

 ...

 [[108 114  57]
  [ 92  99  46]
  [ 94 103  51]
  ...
  [ 68  86  29]
  [ 75  95  34]
  [ 53  72  19]]

 [[116 125  65]
  [ 99 109  49]
  [ 88  98  43]
  ...
  [ 69  86  28]
  [ 62  82  22]
  [ 77  97  35]]

 [[111 120  66]
  [100 111  52]
  [ 93 105  48]
  ...
  [ 78  91  32]
  [ 64  82  26]
  [ 77  98  32]]]",KE,2024/02/14,2641,36.6228667,-0.6553308,971514500601101,12217,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),No,Cultivated and managed land (terrestial area),Herbaceous - Non-Graminoids,Roots and tubers,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Not applicable,Manual (hoe),Yes,No,Yes,No,Rainfed ,No,No,No,No,No,No,No
KE065-2-1,"[[[119 164 203]
  [121 166 205]
  [122 167 206]
  ...
  [174 209 237]
  [171 209 236]
  [167 207 233]]

 [[121 166 205]
  [123 168 207]
  [124 169 208]
  ...
  [175 210 238]
  [172 210 236]
  [169 208 234]]

 [[122 167 206]
  [124 169 208]
  [125 170 209]
  ...
  [176 211 239]
  [174 210 238]
  [172 209 236]]

 ...

 [[146 111  89]
  [159 125 100]
  [173 138 112]
  ...
  [134 115 113]
  [101  84  74]
  [126 110  99]]

 [[140 105  82]
  [161 127 100]
  [159 125  97]
  ...
  [106  89  79]
  [129 114  99]
  [119 106  98]]

 [[144 109  86]
  [140 105  82]
  [143 108  85]
  ...
  [101  85  70]
  [134 119 100]
  [118 103  93]]]",KE,2024/02/15,1797,36.5298355,-0.9774222,979529400400701,12218,Kenya,No,No,No,Few (2-5%),Coarse gravel (2 - 6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,2 to 5 acres (± 0.8 to 2 ha ; 8000-20.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,"Animal traction (buffalo, bullock, cow, horse, mule/donkey)",Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE065-4-1,"[[[157 181 205]
  [159 183 207]
  [160 184 208]
  ...
  [185 204 221]
  [182 203 220]
  [180 201 218]]

 [[157 181 205]
  [159 183 207]
  [160 184 208]
  ...
  [186 205 222]
  [183 204 221]
  [181 202 219]]

 [[158 182 206]
  [160 184 208]
  [161 185 209]
  ...
  [187 206 223]
  [184 205 222]
  [182 203 220]]

 ...

 [[163 116  81]
  [158 113  76]
  [185 142 103]
  ...
  [ 99  67  46]
  [ 79  54  31]
  [120  91  67]]

 [[148  99  66]
  [165 119  84]
  [168 124  87]
  ...
  [134 101  77]
  [101  72  53]
  [132 102  81]]

 [[169 124  90]
  [163 118  85]
  [127  85  54]
  ...
  [121  86  64]
  [118  87  69]
  [101  70  50]]]",KE,2024/02/15,1798,36.5255739,-0.9870526,979529401500201,12219,Kenya,No,No,No,Very few (0-2%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,2 to 5 acres (± 0.8 to 2 ha ; 8000-20.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Mechanical (tractor),No,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE065-3-1,"[[[117 152 192]
  [120 155 195]
  [121 155 196]
  ...
  [111 149 194]
  [109 149 193]
  [106 147 191]]

 [[117 152 192]
  [121 156 196]
  [122 156 197]
  ...
  [113 151 196]
  [110 150 194]
  [107 148 192]]

 [[119 154 194]
  [121 156 196]
  [123 158 198]
  ...
  [113 151 196]
  [111 151 196]
  [108 149 193]]

 ...

 [[150 118  92]
  [152 120  94]
  [150 118  92]
  ...
  [116  81  65]
  [111  80  61]
  [ 93  63  39]]

 [[151 120  92]
  [157 126  98]
  [152 121  93]
  ...
  [109  69  48]
  [116  83  57]
  [112  80  54]]

 [[144 112  88]
  [142 110  86]
  [134 102  78]
  ...
  [138  99  71]
  [120  88  59]
  [109  78  52]]]",KE,2024/02/15,1796,36.5318302,-0.9861706,979529401400801,12220,Kenya,No,No,No,Common (5-15%),Coarse gravel (2 - 6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Mechanical (tractor),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE065-1-1,"[[[129 164 204]
  [130 165 205]
  [131 166 206]
  ...
  [151 187 219]
  [147 187 219]
  [144 185 217]]

 [[130 165 205]
  [131 166 206]
  [132 167 207]
  ...
  [152 188 220]
  [149 188 220]
  [146 187 219]]

 [[130 165 205]
  [132 167 207]
  [133 168 208]
  ...
  [153 189 221]
  [151 189 222]
  [148 187 221]]

 ...

 [[138 109  82]
  [158 130  99]
  [159 128  95]
  ...
  [106  87  69]
  [110  85  64]
  [104  79  56]]

 [[135 107  75]
  [150 120  87]
  [161 129  95]
  ...
  [ 85  63  45]
  [ 87  63  43]
  [104  78  57]]

 [[139 115  81]
  [153 123  92]
  [153 123  91]
  ...
  [ 94  69  55]
  [ 90  66  48]
  [105  79  59]]]",KE,2024/02/15,1776,36.5373501,-0.9876223,979529401601501,12221,Kenya,No,No,Yes,Common (5-15%),Coarse gravel (2 - 6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,2 to 5 acres (± 0.8 to 2 ha ; 8000-20.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Mechanical (tractor),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE068-4-3,"[[[144 151  70]
  [133 136  46]
  [234 235 204]
  ...
  [110 100  45]
  [110 117  82]
  [ 97 117 100]]

 [[ 89 110  18]
  [106 118  49]
  [143 156 122]
  ...
  [ 99 103  52]
  [103 116  66]
  [ 79  99  63]]

 [[ 93 109  23]
  [ 77  89  14]
  [ 68  79  32]
  ...
  [ 83  99  52]
  [ 95 110  66]
  [ 76  96  54]]

 ...

 [[201 162 140]
  [192 146 128]
  [189 138 124]
  ...
  [210 153 137]
  [165 111  92]
  [ 73  33  26]]

 [[204 179 149]
  [216 190 162]
  [222 192 170]
  ...
  [218 172 150]
  [143  87  67]
  [ 69  31  23]]

 [[204 175 145]
  [186 165 131]
  [214 197 162]
  ...
  [216 193 162]
  [142  96  73]
  [ 66  31  22]]]",KE,2024/02/23,1542,37.0024673,-1.0260969,980422601801203,12249,Kenya,No,No,No,Very few (0-2%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),No,Cultivated and managed land (terrestial area),Herbaceous - Non-Graminoids,Fruits,2 to 5 acres (± 0.8 to 2 ha ; 8000-20.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Manual (hoe),Yes,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE068-1-1,"[[[242 245 252]
  [237 244 253]
  [215 227 241]
  ...
  [144 158 187]
  [125 141 172]
  [115 131 163]]

 [[233 238 249]
  [217 225 238]
  [201 213 228]
  ...
  [134 148 180]
  [122 139 171]
  [108 127 160]]

 [[219 227 242]
  [204 213 230]
  [198 209 227]
  ...
  [130 145 182]
  [121 138 174]
  [105 124 161]]

 ...

 [[ 67  69  46]
  [ 56  58  38]
  [ 74  78  57]
  ...
  [ 76  72  58]
  [ 64  59  44]
  [ 87  84  60]]

 [[106 106  77]
  [108 112  76]
  [109 116  70]
  ...
  [ 52  47  36]
  [ 53  48  41]
  [ 54  50  38]]

 [[101 101  65]
  [134 138  89]
  [120 129  61]
  ...
  [ 40  31  29]
  [ 46  37  37]
  [ 67  59  52]]]",KE,2024/02/23,1519,36.9969847,-1.0275226,980422602000601,12252,Kenya,No,No,No,Very few (0-2%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),No,Cultivated and managed land (terrestial area),Herbaceous - Non-Graminoids,Fruits,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Manual (hoe),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
