plot_code,image_array,country_code,survey_date,altitude,longitude,latitude,tsu_id,plot_id,country_name,sign_of_erosion,srf_salt,srf_crust,crsfrgab,srf_stone,lndform,slope_class,bare_soil,main_land_use,life_forms,crop_type,field_size,field_distribution_pattern,ploughing_sign,ploughing_direction,tillage_mode,input_crop_residue,input_green_manure,input_animal_manure,input_inorganic,water_supply,grazing_sign_present,grazing_sign_infrastructure,grazing_sign_droppings,grazing_sign_grass,overgrazing_sign_bare,overgrazing_sign_dung,overgrazing_sign_deforest
KE052-3-1,"[[[168 213 234]
  [166 211 232]
  [164 209 230]
  ...
  [154 200 223]
  [157 202 225]
  [156 201 224]]

 [[167 212 233]
  [167 212 233]
  [167 212 233]
  ...
  [156 202 225]
  [157 202 225]
  [157 202 225]]

 [[166 211 232]
  [166 211 232]
  [167 212 233]
  ...
  [158 204 227]
  [158 203 226]
  [158 203 226]]

 ...

 [[105 126  93]
  [ 90 109  67]
  [ 93 125  58]
  ...
  [ 71  89  47]
  [ 71  95  42]
  [ 91 117  59]]

 [[114 140  99]
  [ 81 107  61]
  [ 81 116  46]
  ...
  [ 42  60  20]
  [ 40  63  15]
  [ 54  78  30]]

 [[ 52  76  34]
  [ 42  67  28]
  [ 53  83  26]
  ...
  [ 43  61  23]
  [ 46  69  26]
  [ 50  73  31]]]",KE,2024/02/15,1198,35.0860335,-0.1173269,958147000700201,12197,Kenya,No,No,No,Very few (0-2%),Fine gravel (0.2 - 0.6 cm),"Level land (Gradient < 10%, relief intensity < 50 m/km)",Very gently sloping (0.5 - 2.0%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,"Other crops (e.g., rubber)",1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Mechanical (tractor),Yes,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE052-3-1,"[[[168 213 234]
  [166 211 232]
  [164 209 230]
  ...
  [154 200 223]
  [157 202 225]
  [156 201 224]]

 [[167 212 233]
  [167 212 233]
  [167 212 233]
  ...
  [156 202 225]
  [157 202 225]
  [157 202 225]]

 [[166 211 232]
  [166 211 232]
  [167 212 233]
  ...
  [158 204 227]
  [158 203 226]
  [158 203 226]]

 ...

 [[105 126  93]
  [ 90 109  67]
  [ 93 125  58]
  ...
  [ 71  89  47]
  [ 71  95  42]
  [ 91 117  59]]

 [[114 140  99]
  [ 81 107  61]
  [ 81 116  46]
  ...
  [ 42  60  20]
  [ 40  63  15]
  [ 54  78  30]]

 [[ 52  76  34]
  [ 42  67  28]
  [ 53  83  26]
  ...
  [ 43  61  23]
  [ 46  69  26]
  [ 50  73  31]]]",KE,2024/02/15,1198,35.0860335,-0.1173269,958147000700201,12197,Kenya,No,No,No,Very few (0-2%),Fine gravel (0.2 - 0.6 cm),"Level land (Gradient < 10%, relief intensity < 50 m/km)",Very gently sloping (0.5 - 2.0%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,"Other crops (e.g., rubber)",1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Mechanical (tractor),Yes,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE051-2-1,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [189 253 253]
  [190 254 254]
  [193 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [190 254 254]
  [189 253 253]
  [192 254 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [189 253 253]
  [189 253 253]
  [191 253 254]]

 ...

 [[ 71  86  62]
  [ 60  75  46]
  [ 69  86  53]
  ...
  [ 38  33  24]
  [ 29  33  17]
  [ 49  62  41]]

 [[ 44  54  32]
  [ 46  55  31]
  [ 81  99  68]
  ...
  [ 28  26  20]
  [ 32  31  19]
  [ 23  29  14]]

 [[ 54  60  40]
  [ 55  58  40]
  [ 90 107  79]
  ...
  [ 39  34  24]
  [ 44  36  27]
  [ 28  25  16]]]",KE,2024/02/16,1239,34.394455900000004,-0.0413123,956361900201201,12202,Kenya,No,No,No,Abundant (40-80%),Medium gravel (0.6 - 2.0 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Strongly sloping (10 - 15%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,No,No,No,Rainfed ,No,No,No,No,No,No,No
KE051-2-1,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [189 253 253]
  [190 254 254]
  [193 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [190 254 254]
  [189 253 253]
  [192 254 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [189 253 253]
  [189 253 253]
  [191 253 254]]

 ...

 [[ 71  86  62]
  [ 60  75  46]
  [ 69  86  53]
  ...
  [ 38  33  24]
  [ 29  33  17]
  [ 49  62  41]]

 [[ 44  54  32]
  [ 46  55  31]
  [ 81  99  68]
  ...
  [ 28  26  20]
  [ 32  31  19]
  [ 23  29  14]]

 [[ 54  60  40]
  [ 55  58  40]
  [ 90 107  79]
  ...
  [ 39  34  24]
  [ 44  36  27]
  [ 28  25  16]]]",KE,2024/02/16,1239,34.394455900000004,-0.0413123,956361900201201,12202,Kenya,No,No,No,Abundant (40-80%),Medium gravel (0.6 - 2.0 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Strongly sloping (10 - 15%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,No,No,No,Rainfed ,No,No,No,No,No,No,No
KE115-4-1,"[[[182 210 224]
  [183 210 227]
  [183 210 229]
  ...
  [203 215 227]
  [201 215 226]
  [199 213 224]]

 [[182 211 228]
  [183 212 230]
  [183 212 232]
  ...
  [201 213 225]
  [199 213 224]
  [198 212 223]]

 [[186 213 229]
  [187 213 231]
  [188 214 235]
  ...
  [198 210 224]
  [197 211 224]
  [198 212 225]]

 ...

 [[105  84  67]
  [107  86  67]
  [102  81  59]
  ...
  [104  88  81]
  [ 98  81  73]
  [104  87  78]]

 [[ 90  69  50]
  [115  94  73]
  [120 100  76]
  ...
  [ 92  76  69]
  [ 90  73  64]
  [106  88  78]]

 [[106  85  64]
  [110  90  68]
  [116  97  72]
  ...
  [101  84  78]
  [110  92  82]
  [110  91  79]]]",KE,2024/02/12,2029,36.0920925,-0.570721,969285101200101,12203,Kenya,Yes,No,No,Common (5-15%),Medium gravel (0.6 - 2.0 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Sloping (5 - 10%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened","In slope direction, tangent to contour",Mechanical (tractor),Yes,No,Yes,Yes,Rainfed ,No,No,Yes,No,No,No,No
KE115-1-1,"[[[148 151 167]
  [152 155 171]
  [157 160 176]
  ...
  [174 184 193]
  [171 184 190]
  [170 183 189]]

 [[145 148 165]
  [149 152 169]
  [153 156 173]
  ...
  [175 185 194]
  [173 186 192]
  [172 185 191]]

 [[142 145 163]
  [145 148 167]
  [150 153 171]
  ...
  [176 186 195]
  [176 189 195]
  [174 187 193]]

 ...

 [[101  88  51]
  [103  94  57]
  [105  97  62]
  ...
  [ 97  91  60]
  [122 108  79]
  [ 97  80  56]]

 [[ 93  81  41]
  [114 101  63]
  [106  97  60]
  ...
  [ 94  87  54]
  [101  88  61]
  [ 73  59  37]]

 [[112 104  64]
  [ 97  86  49]
  [104  97  61]
  ...
  [ 72  63  34]
  [ 84  72  47]
  [ 62  50  31]]]",KE,2024/02/12,2031,36.092398700000004,-0.5717668,969285101300101,12204,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened","In slope direction, tangent to contour",Mechanical (tractor),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE115-3-1,"[[[198 217 250]
  [197 216 249]
  [197 216 249]
  ...
  [146 194 234]
  [148 195 230]
  [151 195 230]]

 [[199 218 251]
  [198 217 250]
  [197 216 249]
  ...
  [148 195 235]
  [150 196 231]
  [153 197 232]]

 [[200 219 251]
  [199 218 250]
  [199 218 250]
  ...
  [150 195 234]
  [153 197 233]
  [154 197 232]]

 ...

 [[122 102  70]
  [101  91  60]
  [ 85  80  51]
  ...
  [132 101  71]
  [134 107  74]
  [117  98  63]]

 [[ 86  70  42]
  [ 90  83  46]
  [ 84  79  45]
  ...
  [123 108  75]
  [108  92  62]
  [ 95  78  49]]

 [[ 78  73  50]
  [ 84  84  45]
  [ 88  82  50]
  ...
  [ 83  78  48]
  [101  98  65]
  [110  99  67]]]",KE,2024/02/12,2000,36.0944753,-0.5619964,969285100200401,12205,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Mechanical (tractor),Yes,No,Yes,Yes,Rainfed ,No,No,Yes,No,No,No,No
KE115-2-1,"[[[133 141 161]
  [134 141 163]
  [131 138 162]
  ...
  [113 125 151]
  [115 127 153]
  [116 128 154]]

 [[129 141 164]
  [129 141 166]
  [129 140 167]
  ...
  [118 130 156]
  [118 130 156]
  [118 130 156]]

 [[124 139 165]
  [125 140 167]
  [124 139 169]
  ...
  [120 132 158]
  [119 131 157]
  [119 131 157]]

 ...

 [[ 89  78  70]
  [ 88  79  63]
  [ 83  73  61]
  ...
  [ 32  33  29]
  [ 38  43  31]
  [ 36  45  26]]

 [[112 103  93]
  [103  96  75]
  [105  93  83]
  ...
  [ 42  46  36]
  [ 33  43  23]
  [ 36  48  27]]

 [[ 82  69  58]
  [133 122 108]
  [135 127 107]
  ...
  [ 60  68  44]
  [ 34  49  19]
  [ 32  45  25]]]",KE,2024/02/12,1964,36.0998914,-0.564294,969285100400901,12206,Kenya,Yes,No,No,Common (5-15%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Sloping (5 - 10%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,No,Yes,Yes,Rainfed ,Yes,No,No,No,No,No,No
KE055-1-1,"[[[160 201 247]
  [161 202 248]
  [161 202 248]
  ...
  [100 159 217]
  [101 157 219]
  [100 156 219]]

 [[160 201 247]
  [161 202 248]
  [161 202 248]
  ...
  [101 160 218]
  [102 159 219]
  [101 158 219]]

 [[160 201 247]
  [161 202 248]
  [162 203 249]
  ...
  [102 161 219]
  [103 160 219]
  [102 158 218]]

 ...

 [[159 125 111]
  [138 106  91]
  [147 130 104]
  ...
  [211 188 173]
  [163 133 124]
  [133 105  88]]

 [[137 104  93]
  [144 112  96]
  [145 124 100]
  ...
  [204 181 168]
  [157 137 120]
  [139 122  96]]

 [[163 126 119]
  [154 118 102]
  [156 129 108]
  ...
  [188 161 142]
  [171 150 119]
  [178 161 118]]]",KE,2024/02/13,2393,36.3726074,-0.2584637,961716500401401,12207,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE055-2-1,"[[[172 184 211]
  [219 229 245]
  [230 236 247]
  ...
  [162 173 192]
  [156 172 189]
  [152 168 185]]

 [[214 225 241]
  [228 238 249]
  [234 240 251]
  ...
  [161 173 192]
  [157 172 192]
  [158 173 193]]

 [[228 238 244]
  [230 238 248]
  [233 238 250]
  ...
  [162 176 197]
  [157 171 192]
  [161 175 196]]

 ...

 [[126  93  57]
  [152 116  86]
  [142 103  76]
  ...
  [124 103  75]
  [140 117  85]
  [133 108  76]]

 [[139 102  67]
  [136 100  67]
  [135  99  71]
  ...
  [141 111  70]
  [125 101  64]
  [134 110  74]]

 [[128  92  61]
  [129  97  64]
  [118  89  64]
  ...
  [129 103  64]
  [122 103  64]
  [ 97  78  42]]]",KE,2024/02/13,2390,36.3680232,-0.26988520000000005,961716501700901,12209,Kenya,No,No,No,Few (2-5%),Coarse gravel (2 - 6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Manual (hoe),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE004-4-1,"[[[ 28  29  31]
  [ 71  79  80]
  [ 33  38  49]
  ...
  [171 197 234]
  [170 198 236]
  [169 197 236]]

 [[ 60  61  52]
  [ 64  68  58]
  [ 42  42  46]
  ...
  [172 198 235]
  [170 198 236]
  [169 197 236]]

 [[ 64  67  54]
  [ 72  74  56]
  [ 46  43  39]
  ...
  [173 199 236]
  [170 198 237]
  [169 197 236]]

 ...

 [[147 136 114]
  [129  98  84]
  [ 95  74  56]
  ...
  [148 123  73]
  [178 139 102]
  [143 111  63]]

 [[126 109  92]
  [134 104  88]
  [116  96  74]
  ...
  [130 102  61]
  [175 133 102]
  [156 122  76]]

 [[121  99  87]
  [125  96  78]
  [119 101  76]
  ...
  [118  86  62]
  [162 116 100]
  [138 101  66]]]",KE,2024/02/14,2593,36.6191313,-0.6638983,971514501500701,12214,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Sloping (5 - 10%),No,Cultivated and managed land (terrestial area),Tree,"Other crops (e.g., rubber)",2 to 5 acres (± 0.8 to 2 ha ; 8000-20.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Not applicable,Manual (hoe),No,No,No,No,Rainfed ,No,No,No,No,No,No,No
KE004-3-1,"[[[220 219 224]
  [225 224 229]
  [228 227 231]
  ...
  [ 72  78  78]
  [ 83  92  98]
  [145 151 156]]

 [[218 217 223]
  [222 221 227]
  [227 226 232]
  ...
  [102  96  89]
  [ 65  66  66]
  [ 69  71  74]]

 [[216 215 222]
  [221 220 227]
  [217 216 223]
  ...
  [131 129 129]
  [ 81  79  77]
  [ 54  54  53]]

 ...

 [[ 79  77  24]
  [100 101  43]
  [108 112  53]
  ...
  [161 166  59]
  [144 151  46]
  [160 160  45]]

 [[ 89  88  32]
  [101 102  46]
  [ 96 100  42]
  ...
  [121 125  12]
  [106 111  13]
  [141 139  62]]

 [[102 104  35]
  [ 99 101  41]
  [ 95  99  40]
  ...
  [ 95 105   6]
  [ 81  89   3]
  [ 77  80  20]]]",KE,2024/02/14,2600,36.617855,-0.6613764,971514501200601,12215,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),No,Cultivated and managed land (terrestial area),Herbaceous - Non-Graminoids,Roots and tubers,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE004-2-1,"[[[184 189 192]
  [207 212 216]
  [192 197 203]
  ...
  [250 250 250]
  [216 222 228]
  [237 243 246]]

 [[182 187 191]
  [195 200 205]
  [191 195 202]
  ...
  [235 236 241]
  [207 212 219]
  [241 246 247]]

 [[181 186 190]
  [187 192 198]
  [183 187 196]
  ...
  [230 232 241]
  [230 234 241]
  [244 248 249]]

 ...

 [[108 114  57]
  [ 92  99  46]
  [ 94 103  51]
  ...
  [ 68  86  29]
  [ 75  95  34]
  [ 53  72  19]]

 [[117 125  65]
  [ 99 109  49]
  [ 88  99  43]
  ...
  [ 68  87  28]
  [ 62  82  21]
  [ 77  97  35]]

 [[111 120  67]
  [100 111  51]
  [ 93 105  47]
  ...
  [ 79  91  32]
  [ 65  82  26]
  [ 77  98  32]]]",KE,2024/02/14,2641,36.6228667,-0.6553308000000001,971514500601101,12217,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),No,Cultivated and managed land (terrestial area),Herbaceous - Non-Graminoids,Roots and tubers,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Not applicable,Manual (hoe),Yes,No,Yes,No,Rainfed ,No,No,No,No,No,No,No
KE065-2-1,"[[[119 164 203]
  [121 166 205]
  [122 167 206]
  ...
  [174 209 237]
  [170 209 236]
  [167 207 233]]

 [[121 166 205]
  [123 168 207]
  [124 169 208]
  ...
  [175 210 238]
  [171 210 236]
  [169 208 234]]

 [[122 167 206]
  [124 169 208]
  [125 170 209]
  ...
  [176 211 239]
  [174 210 238]
  [172 209 236]]

 ...

 [[146 111  89]
  [159 125 100]
  [173 138 112]
  ...
  [134 115 115]
  [101  84  74]
  [126 110 100]]

 [[140 105  82]
  [161 127 101]
  [159 125  96]
  ...
  [106  89  78]
  [129 113  99]
  [119 107  98]]

 [[144 109  86]
  [140 105  82]
  [143 108  85]
  ...
  [101  85  70]
  [134 119  99]
  [117 102  93]]]",KE,2024/02/15,1797,36.5298355,-0.9774222,979529400400701,12218,Kenya,No,No,No,Few (2-5%),Coarse gravel (2 - 6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,2 to 5 acres (± 0.8 to 2 ha ; 8000-20.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,"Animal traction (buffalo, bullock, cow, horse, mule/donkey)",Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE065-4-1,"[[[157 181 205]
  [159 183 207]
  [160 184 208]
  ...
  [185 204 221]
  [182 203 220]
  [180 201 218]]

 [[157 181 205]
  [159 183 207]
  [160 184 208]
  ...
  [186 205 222]
  [183 204 221]
  [181 202 219]]

 [[158 182 206]
  [160 184 208]
  [161 185 209]
  ...
  [187 206 223]
  [184 205 222]
  [182 203 220]]

 ...

 [[164 116  81]
  [158 113  76]
  [185 141 103]
  ...
  [ 98  67  47]
  [ 79  54  32]
  [120  92  66]]

 [[148  99  66]
  [166 119  84]
  [169 124  86]
  ...
  [134 101  76]
  [101  72  54]
  [133 102  80]]

 [[169 124  90]
  [163 118  86]
  [127  85  54]
  ...
  [122  85  64]
  [118  87  70]
  [101  70  50]]]",KE,2024/02/15,1798,36.5255739,-0.9870526,979529401500201,12219,Kenya,No,No,No,Very few (0-2%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,2 to 5 acres (± 0.8 to 2 ha ; 8000-20.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Mechanical (tractor),No,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE065-3-1,"[[[117 152 192]
  [120 155 195]
  [121 155 196]
  ...
  [111 149 194]
  [109 149 193]
  [106 147 191]]

 [[117 152 192]
  [121 156 196]
  [122 156 197]
  ...
  [113 151 196]
  [110 150 194]
  [107 148 192]]

 [[119 154 194]
  [121 156 196]
  [123 158 198]
  ...
  [113 151 196]
  [111 151 196]
  [108 149 193]]

 ...

 [[150 118  92]
  [152 120  94]
  [150 118  92]
  ...
  [116  81  66]
  [111  80  61]
  [ 93  63  39]]

 [[151 120  92]
  [157 126  98]
  [152 121  93]
  ...
  [109  69  48]
  [117  82  56]
  [112  80  54]]

 [[144 112  88]
  [142 110  86]
  [134 102  78]
  ...
  [138  99  71]
  [120  88  59]
  [109  78  53]]]",KE,2024/02/15,1796,36.5318302,-0.9861706,979529401400801,12220,Kenya,No,No,No,Common (5-15%),Coarse gravel (2 - 6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Mechanical (tractor),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE065-1-1,"[[[129 164 204]
  [130 165 205]
  [131 166 206]
  ...
  [151 187 219]
  [147 187 219]
  [144 185 217]]

 [[130 165 205]
  [131 166 206]
  [132 167 207]
  ...
  [152 189 220]
  [149 188 220]
  [146 186 219]]

 [[130 165 205]
  [132 167 207]
  [133 168 208]
  ...
  [153 189 221]
  [151 189 222]
  [148 187 221]]

 ...

 [[139 109  82]
  [157 130 100]
  [159 129  95]
  ...
  [107  87  69]
  [110  85  64]
  [104  79  56]]

 [[135 107  75]
  [151 120  87]
  [162 129  95]
  ...
  [ 85  63  45]
  [ 87  63  42]
  [104  78  57]]

 [[139 116  81]
  [153 124  92]
  [153 123  92]
  ...
  [ 94  69  54]
  [ 90  66  48]
  [105  79  58]]]",KE,2024/02/15,1776,36.5373501,-0.9876223,979529401601501,12221,Kenya,No,No,Yes,Common (5-15%),Coarse gravel (2 - 6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,2 to 5 acres (± 0.8 to 2 ha ; 8000-20.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Mechanical (tractor),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE068-4-3,"[[[144 151  71]
  [134 136  44]
  [235 235 206]
  ...
  [111  99  44]
  [110 118  82]
  [ 97 116 100]]

 [[ 89 110  18]
  [106 118  50]
  [143 156 124]
  ...
  [ 99 103  52]
  [103 117  65]
  [ 78 100  63]]

 [[ 93 109  23]
  [ 77  89  13]
  [ 69  79  32]
  ...
  [ 82  99  53]
  [ 95 110  66]
  [ 76  96  53]]

 ...

 [[201 162 140]
  [192 146 129]
  [190 137 124]
  ...
  [210 153 137]
  [166 111  91]
  [ 72  33  26]]

 [[204 179 149]
  [215 190 163]
  [222 192 170]
  ...
  [218 172 151]
  [144  87  66]
  [ 69  31  24]]

 [[204 174 145]
  [186 165 132]
  [214 197 162]
  ...
  [216 193 162]
  [143  95  72]
  [ 66  31  23]]]",KE,2024/02/23,1542,37.00246729999999,-1.0260969000000002,980422601801203,12249,Kenya,No,No,No,Very few (0-2%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),No,Cultivated and managed land (terrestial area),Herbaceous - Non-Graminoids,Fruits,2 to 5 acres (± 0.8 to 2 ha ; 8000-20.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Manual (hoe),Yes,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE068-1-1,"[[[242 245 252]
  [237 244 253]
  [216 227 241]
  ...
  [144 158 187]
  [125 141 171]
  [115 131 164]]

 [[232 238 249]
  [217 225 238]
  [201 213 228]
  ...
  [134 148 181]
  [122 139 171]
  [109 126 160]]

 [[219 227 242]
  [204 213 229]
  [198 210 227]
  ...
  [130 145 182]
  [120 139 174]
  [105 124 160]]

 ...

 [[ 68  68  47]
  [ 56  59  39]
  [ 74  78  57]
  ...
  [ 76  72  58]
  [ 64  60  43]
  [ 86  84  59]]

 [[106 106  78]
  [109 111  77]
  [109 116  69]
  ...
  [ 52  47  36]
  [ 52  48  41]
  [ 54  50  39]]

 [[101 101  65]
  [134 138  89]
  [120 130  59]
  ...
  [ 40  31  29]
  [ 46  37  37]
  [ 67  59  51]]]",KE,2024/02/23,1519,36.9969847,-1.0275226,980422602000601,12252,Kenya,No,No,No,Very few (0-2%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),No,Cultivated and managed land (terrestial area),Herbaceous - Non-Graminoids,Fruits,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Manual (hoe),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
